prot_1 prot_2 force
TherosTOPz_T_B BacfraTOPa_M_B 20 
TherosTOPz_T_B BacsubTOPb_M_B 16 
TherosTOPz_T_B BarbacTOPz_M_B 20 
TherosTOPz_T_B BruaboTOPz_M_B 20 
TherosTOPz_T_B CalsacTOPz_T_B 21 
TherosTOPz_T_B CamjejTOPz_M_B 20 
TherosTOPz_T_B CammedTOPz_T_B 20 
TherosTOPz_T_B ChlaurTOPz_T_B 20 
TherosTOPz_T_B ChllimTOPz_M_B 20 
TherosTOPz_T_B ChlpneTOPz_X_B 20 
TherosTOPz_T_B ChrvioTOPz_M_B 20 
TherosTOPz_T_B CloperTOPb_M_B 16 
TherosTOPz_T_B ClotheTOPz_T_B 16 
TherosTOPz_T_B CoxburTOPz_M_B 20 
TherosTOPz_T_B DehlykTOPz_M_B 20 
TherosTOPz_T_B Dehsp.TOPz_M_B 20 
TherosTOPz_T_B DenaceTOPz_M_B 20 
TherosTOPz_T_B DesindTOPz_X_B 21 
TherosTOPz_T_B DesvulTOPz_M_B 20 
TherosTOPz_T_B DicnodTOPz_M_B 20 
TherosTOPz_T_B DictheTOPz_T_B 20 
TherosTOPz_T_B DyaferTOPb_M_B 20 
TherosTOPz_T_B EluminTOPz_M_B 20 
TherosTOPz_T_B EryrhuTOPz_M_B 20 
TherosTOPz_T_B FratulTOPz_M_B 20 
TherosTOPz_T_B FusnucTOPa_M_B 20 
TherosTOPz_T_B GemaurTOPz_M_B 20 
TherosTOPz_T_B GeosulTOPz_M_B 20 
TherosTOPz_T_B GeotheTOPa_T_B 16 
TherosTOPz_T_B GlovioTOPa_M_B 20 
TherosTOPz_T_B GlovioTOPb_M_B 17 
TherosTOPz_T_B GraforTOPz_M_B 20 
TherosTOPz_T_B HaloreTOPz_T_B 21 
TherosTOPz_T_B HelpylTOPb_M_B 20 
TherosTOPz_T_B HeraurTOPz_M_B 20 
TherosTOPz_T_B LacaciTOPz_M_B 16 
TherosTOPz_T_B LegpneTOPz_M_B 20 
TherosTOPz_T_B LismonTOPb_M_B 16 
TherosTOPz_T_B MagmagTOPz_M_B 20 
TherosTOPz_T_B Magsp.TOPb_X_B 20 
TherosTOPz_T_B MetcapTOPz_T_B 20 
TherosTOPz_T_B Metsp.TOPz_X_B 20 
TherosTOPz_T_B NattheTOPz_T_B 16 
TherosTOPz_T_B NauproTOPz_M_B 20 
TherosTOPz_T_B NeigonTOPz_M_B 20 
TherosTOPz_T_B NeimenTOPz_M_B 20 
TherosTOPz_T_B Nitsp.TOPz_T_B 20 
TherosTOPz_T_B NitwatTOPz_X_B 20 
TherosTOPz_T_B ParberTOPz_M_B 20 
TherosTOPz_T_B PedhepTOPb_M_B 20 
TherosTOPz_T_B PhezucTOPz_M_B 20 
TherosTOPz_T_B PolgilTOPz_X_B 20 
TherosTOPz_T_B PorginTOPa_M_B 20 
TherosTOPz_T_B PsyarcTOPz_P_B 20 
TherosTOPz_T_B RicproTOPz_M_B 20 
TherosTOPz_T_B RicricTOPz_M_B 20 
TherosTOPz_T_B RosdenTOPz_M_B 20 
TherosTOPz_T_B SidlitTOPz_M_B 20 
TherosTOPz_T_B SphtheTOPz_X_B 21 
TherosTOPz_T_B StaaurTOPa_M_B 16 
TherosTOPz_T_B StragaTOPz_M_B 16 
TherosTOPz_T_B StrpneTOPz_M_B 16 
TherosTOPz_T_B StrpyoTOPz_M_B 16 
TherosTOPz_T_B StrtheTOPz_M_B 16 
TherosTOPz_T_B SymtheTOPa_T_B 16 
TherosTOPz_T_B ThemarTOPz_T_B 20 
ThesibRGz_T_A PyrabyRGz_T_A 21 
ThesibRGz_T_A PyrfurRGz_T_A 21 
ThesibRGz_T_A PyrhorRGz_T_A 21 
ThesibRGz_T_A PyrkodRGz_X_A 21 
ThesibRGz_T_A Pyrsp.RGz_X_A 21 
ThesibRGz_T_A PyryayRGz_X_A 21 
ThesibRGz_T_A ThebarRGz_X_A 21 
ThesibRGz_T_A ThegamRGz_T_A 21 
ThesibRGz_T_A TheonnRGz_T_A 21 
ThesibTOPz_T_A PyrabyTOPz_T_A 21 
ThesibTOPz_T_A PyrfurTOPz_T_A 21 
ThesibTOPz_T_A PyrhorTOPz_T_A 21 
ThesibTOPz_T_A PyrkodTOPz_X_A 21 
ThesibTOPz_T_A Pyrsp.TOPz_X_A 21 
ThesibTOPz_T_A PyryayTOPz_X_A 21 
ThesibTOPz_T_A ThebarTOPz_X_A 21 
ThesibTOPz_T_A ThegamTOPz_T_A 21 
ThesibTOPz_T_A TheonnTOPz_T_A 21 
Thesp.RGz_T_A PyrabyRGz_T_A 21 
Thesp.RGz_T_A PyrfurRGz_T_A 21 
Thesp.RGz_T_A PyrhorRGz_T_A 21 
Thesp.RGz_T_A PyrkodRGz_X_A 21 
Thesp.RGz_T_A Pyrsp.RGz_X_A 21 
Thesp.RGz_T_A PyryayRGz_X_A 21 
Thesp.RGz_T_A ThebarRGz_X_A 21 
Thesp.RGz_T_A ThegamRGz_T_A 21 
Thesp.RGz_T_A TheonnRGz_T_A 21 
Thesp.RGz_T_A ThesibRGz_T_A 21 
Thesp.RGz_X_B AcamarTOPa_M_B 20 
Thesp.RGz_X_B AcibooRGz_T_A 21 
Thesp.RGz_X_B AcihosRGa_X_A 21 
Thesp.RGz_X_B AcihosRGb_X_A 21 
Thesp.RGz_X_B AcisacRGz_T_A 21 
Thesp.RGz_X_B AerperRGa_T_A 21 
Thesp.RGz_X_B AerperRGb_T_A 21 
Thesp.RGz_X_B AquaeoRGa_T_B 21 
Thesp.RGz_X_B AquaeoRGb_T_B 21 
Thesp.RGz_X_B ArcfulRGz_T_A 21 
Thesp.RGz_X_B ArcproRGz_T_A 21 
Thesp.RGz_X_B ArcvenRGz_T_A 21 
Thesp.RGz_X_B CalmaqRGz_T_A 21 
Thesp.RGz_X_B CalsacRGz_T_B 21 
Thesp.RGz_X_B CammedRGz_T_B 21 
Thesp.RGz_X_B Cyasp.TOPb_M_B 21 
Thesp.RGz_X_B DeskamRGa_T_A 21 
Thesp.RGz_X_B DeskamRGb_T_A 21 
Thesp.RGz_X_B DesmucRGa_T_A 21 
Thesp.RGz_X_B DesmucRGb_T_A 21 
Thesp.RGz_X_B DictheRGz_T_B 21 
Thesp.RGz_X_B FerplaRGz_M_A 21 
Thesp.RGz_X_B HelpylTOPa_M_B 21 
Thesp.RGz_X_B HypbutRGa_T_A 21 
Thesp.RGz_X_B HypbutRGb_T_A 21 
Thesp.RGz_X_B IgnaggRGa_T_A 21 
Thesp.RGz_X_B IgnaggRGb_T_A 21 
Thesp.RGz_X_B IgnhosRGa_T_A 21 
Thesp.RGz_X_B IgnhosRGb_T_A 21 
Thesp.RGz_X_B MetcupRGa_X_A 21 
Thesp.RGz_X_B MetcupRGb_X_A 21 
Thesp.RGz_X_B MetfeiRGz_T_A 21 
Thesp.RGz_X_B MetsedRGa_T_A 21 
Thesp.RGz_X_B MetsedRGb_T_A 21 
Thesp.RGz_X_B MycpneTOPz_M_B 17 
Thesp.RGz_X_B NauproRGz_M_B 21 
Thesp.RGz_X_B NeqRGz_T_A_NN 21 
Thesp.RGz_X_B Nitsp.RGz_T_B 21 
Thesp.RGz_X_B Nossp.TOPb_M_B 20 
Thesp.RGz_X_B PsefluTOPb_M_B 16 
Thesp.RGz_X_B PyrfumRGa_T_A 21 
Thesp.RGz_X_B PyrfumRGb_T_A 21 
Thesp.RGz_X_B StahelRGa_T_A 21 
Thesp.RGz_X_B StahelRGb_T_A 21 
Thesp.RGz_X_B StamarRGa_T_A 21 
Thesp.RGz_X_B StamarRGb_T_A 21 
Thesp.RGz_X_B SulaciRGa_T_A 21 
Thesp.RGz_X_B SulaciRGb_T_A 21 
Thesp.RGz_X_B SulislRGa_T_A 21 
Thesp.RGz_X_B SulislRGb_T_A 21 
Thesp.RGz_X_B SulsolRGa_T_A 21 
Thesp.RGz_X_B SulsolRGb_T_A 21 
Thesp.RGz_X_B SultokRGa_T_A 21 
Thesp.RGz_X_B SultokRGb_T_A 21 
Thesp.RGz_X_B TheaggRGa_T_A 21 
Thesp.RGz_X_B TheaggRGb_T_A 21 
Thesp.RGz_X_B ThemarRGz_T_B 21 
Thesp.RGz_X_B ThepenRGz_T_A 21 
Thesp.TOPz_T_A PyrabyTOPz_T_A 21 
Thesp.TOPz_T_A PyrfurTOPz_T_A 21 
Thesp.TOPz_T_A PyrhorTOPz_T_A 21 
Thesp.TOPz_T_A PyrkodTOPz_X_A 21 
Thesp.TOPz_T_A Pyrsp.TOPz_X_A 21 
Thesp.TOPz_T_A PyryayTOPz_X_A 21 
Thesp.TOPz_T_A ThebarTOPz_X_A 21 
Thesp.TOPz_T_A ThegamTOPz_T_A 21 
Thesp.TOPz_T_A TheonnTOPz_T_A 21 
Thesp.TOPz_T_A ThesibTOPz_T_A 21 
Thesp.TOPz_X_B AcicapTOPz_M_B 21 
Thesp.TOPz_X_B AciferTOPa_M_B 20 
Thesp.TOPz_X_B AmicolTOPz_M_B 21 
Thesp.TOPz_X_B AnathmTOPz_X_B 20 
Thesp.TOPz_X_B AquaeoTOPz_T_B 21 
Thesp.TOPz_X_B BacfraTOPa_M_B 21 
Thesp.TOPz_X_B BarbacTOPz_M_B 20 
Thesp.TOPz_X_B BaucicTOPz_X_B 16 
Thesp.TOPz_X_B BruaboTOPz_M_B 20 
Thesp.TOPz_X_B CalsacTOPz_T_B 20 
Thesp.TOPz_X_B CamjejTOPz_M_B 21 
Thesp.TOPz_X_B CammedTOPz_T_B 21 
Thesp.TOPz_X_B ChlaurTOPz_T_B 20 
Thesp.TOPz_X_B ChllimTOPz_M_B 21 
Thesp.TOPz_X_B ChlpneTOPz_X_B 21 
Thesp.TOPz_X_B ChrvioTOPz_M_B 20 
Thesp.TOPz_X_B CoxburTOPz_M_B 20 
Thesp.TOPz_X_B DehlykTOPz_M_B 20 
Thesp.TOPz_X_B Dehsp.TOPz_M_B 20 
Thesp.TOPz_X_B DenaceTOPz_M_B 21 
Thesp.TOPz_X_B DesindTOPz_X_B 20 
Thesp.TOPz_X_B DesvulTOPz_M_B 21 
Thesp.TOPz_X_B DicnodTOPz_M_B 20 
Thesp.TOPz_X_B DictheTOPz_T_B 20 
Thesp.TOPz_X_B DyaferTOPb_M_B 21 
Thesp.TOPz_X_B EluminTOPz_M_B 21 
Thesp.TOPz_X_B EryrhuTOPz_M_B 21 
Thesp.TOPz_X_B FratulTOPz_M_B 20 
Thesp.TOPz_X_B FusnucTOPa_M_B 21 
Thesp.TOPz_X_B GemaurTOPz_M_B 21 
Thesp.TOPz_X_B GeosulTOPz_M_B 20 
Thesp.TOPz_X_B GlovioTOPa_M_B 21 
Thesp.TOPz_X_B GlovioTOPb_M_B 18 
Thesp.TOPz_X_B GraforTOPz_M_B 21 
Thesp.TOPz_X_B HaloreTOPz_T_B 20 
Thesp.TOPz_X_B HelpylTOPb_M_B 21 
Thesp.TOPz_X_B HeraurTOPz_M_B 20 
Thesp.TOPz_X_B LegpneTOPz_M_B 20 
Thesp.TOPz_X_B LepborTOPz_M_B 16 
Thesp.TOPz_X_B MagmagTOPz_M_B 20 
Thesp.TOPz_X_B Magsp.TOPb_X_B 20 
Thesp.TOPz_X_B MetcapTOPz_T_B 20 
Thesp.TOPz_X_B Metsp.TOPz_X_B 20 
Thesp.TOPz_X_B NauproTOPz_M_B 21 
Thesp.TOPz_X_B NeigonTOPz_M_B 20 
Thesp.TOPz_X_B NeimenTOPz_M_B 20 
Thesp.TOPz_X_B Nitsp.TOPz_T_B 21 
Thesp.TOPz_X_B NitwatTOPz_X_B 20 
Thesp.TOPz_X_B ParberTOPz_M_B 20 
Thesp.TOPz_X_B PedhepTOPb_M_B 21 
Thesp.TOPz_X_B PhezucTOPz_M_B 20 
Thesp.TOPz_X_B PolgilTOPz_X_B 20 
Thesp.TOPz_X_B PorginTOPa_M_B 21 
Thesp.TOPz_X_B PsyarcTOPz_P_B 21 
Thesp.TOPz_X_B RicproTOPz_M_B 20 
Thesp.TOPz_X_B RicricTOPz_M_B 20 
Thesp.TOPz_X_B RosdenTOPz_M_B 20 
Thesp.TOPz_X_B SidlitTOPz_M_B 20 
Thesp.TOPz_X_B SphtheTOPz_X_B 20 
Thesp.TOPz_X_B ThemarTOPz_T_B 21 
Thesp.TOPz_X_B TherosTOPz_T_B 20 
ThetenRGz_T_B AcamarTOPa_M_B 20 
ThetenRGz_T_B AcibooRGz_T_A 21 
ThetenRGz_T_B AcihosRGa_X_A 21 
ThetenRGz_T_B AcihosRGb_X_A 21 
ThetenRGz_T_B AcisacRGz_T_A 21 
ThetenRGz_T_B AerperRGa_T_A 21 
ThetenRGz_T_B AerperRGb_T_A 21 
ThetenRGz_T_B AquaeoRGa_T_B 21 
ThetenRGz_T_B AquaeoRGb_T_B 21 
ThetenRGz_T_B ArcfulRGz_T_A 21 
ThetenRGz_T_B ArcproRGz_T_A 21 
ThetenRGz_T_B ArcvenRGz_T_A 21 
ThetenRGz_T_B CalmaqRGz_T_A 21 
ThetenRGz_T_B CalsacRGz_T_B 21 
ThetenRGz_T_B CammedRGz_T_B 21 
ThetenRGz_T_B Cyasp.TOPb_M_B 21 
ThetenRGz_T_B DeskamRGa_T_A 21 
ThetenRGz_T_B DeskamRGb_T_A 21 
ThetenRGz_T_B DesmucRGa_T_A 21 
ThetenRGz_T_B DesmucRGb_T_A 21 
ThetenRGz_T_B DictheRGz_T_B 21 
ThetenRGz_T_B FerplaRGz_M_A 21 
ThetenRGz_T_B HelpylTOPa_M_B 21 
ThetenRGz_T_B HypbutRGa_T_A 21 
ThetenRGz_T_B HypbutRGb_T_A 21 
ThetenRGz_T_B IgnaggRGa_T_A 21 
ThetenRGz_T_B IgnaggRGb_T_A 21 
ThetenRGz_T_B IgnhosRGa_T_A 21 
ThetenRGz_T_B IgnhosRGb_T_A 21 
ThetenRGz_T_B MetcupRGa_X_A 21 
ThetenRGz_T_B MetcupRGb_X_A 21 
ThetenRGz_T_B MetfeiRGz_T_A 21 
ThetenRGz_T_B MetsedRGa_T_A 21 
ThetenRGz_T_B MetsedRGb_T_A 21 
ThetenRGz_T_B MycpneTOPz_M_B 17 
ThetenRGz_T_B NauproRGz_M_B 21 
ThetenRGz_T_B NeqRGz_T_A_NN 21 
ThetenRGz_T_B Nitsp.RGz_T_B 21 
ThetenRGz_T_B Nossp.TOPb_M_B 20 
ThetenRGz_T_B PsefluTOPb_M_B 16 
ThetenRGz_T_B PyrfumRGa_T_A 21 
ThetenRGz_T_B PyrfumRGb_T_A 21 
ThetenRGz_T_B StahelRGa_T_A 21 
ThetenRGz_T_B StahelRGb_T_A 21 
ThetenRGz_T_B StamarRGa_T_A 21 
ThetenRGz_T_B StamarRGb_T_A 21 
ThetenRGz_T_B SulaciRGa_T_A 21 
ThetenRGz_T_B SulaciRGb_T_A 21 
ThetenRGz_T_B SulislRGa_T_A 21 
ThetenRGz_T_B SulislRGb_T_A 21 
ThetenRGz_T_B SulsolRGa_T_A 21 
ThetenRGz_T_B SulsolRGb_T_A 21 
ThetenRGz_T_B SultokRGa_T_A 21 
ThetenRGz_T_B SultokRGb_T_A 21 
ThetenRGz_T_B TheaggRGa_T_A 21 
ThetenRGz_T_B TheaggRGb_T_A 21 
ThetenRGz_T_B ThemarRGz_T_B 21 
ThetenRGz_T_B ThepenRGz_T_A 21 
ThetenRGz_T_B Thesp.RGz_X_B 21 
ThetenRGz_X_A Pybsp.RGz_X_A 21 
ThetenRGz_X_A PyraerRGz_T_A 21 
ThetenRGz_X_A PyrarsRGz_T_A 21 
ThetenRGz_X_A PyrcalRGz_T_A 21 
ThetenRGz_X_A PyrislRGz_T_A 21 
ThetenRGz_X_A TheneuRGz_T_A 21 
ThetenTOPz_T_B BacantTOPa_M_B 21 
ThetenTOPz_T_B BaccerTOPa_M_B 21 
ThetenTOPz_T_B BacsubTOPb_M_B 21 
ThetenTOPz_T_B CalsacTOPz_T_B 16 
ThetenTOPz_T_B CloperTOPb_M_B 21 
ThetenTOPz_T_B ClotheTOPz_T_B 21 
ThetenTOPz_T_B DesindTOPz_X_B 16 
ThetenTOPz_T_B GeotheTOPa_T_B 21 
ThetenTOPz_T_B HaloreTOPz_T_B 16 
ThetenTOPz_T_B LacaciTOPz_M_B 21 
ThetenTOPz_T_B LismonTOPb_M_B 21 
ThetenTOPz_T_B NattheTOPz_T_B 21 
ThetenTOPz_T_B SphtheTOPz_X_B 16 
ThetenTOPz_T_B StaaurTOPa_M_B 21 
ThetenTOPz_T_B StragaTOPz_M_B 21 
ThetenTOPz_T_B StrpneTOPz_M_B 21 
ThetenTOPz_T_B StrpyoTOPz_M_B 21 
ThetenTOPz_T_B StrtheTOPz_M_B 21 
ThetenTOPz_T_B SymtheTOPa_T_B 21 
ThetenTOPz_T_B TherosTOPz_T_B 16 
ThetenTOPz_X_A CalmaqTOPz_T_A 21 
ThetenTOPz_X_A Pybsp.TOPz_X_A 21 
ThetenTOPz_X_A PyraerTOPz_T_A 21 
ThetenTOPz_X_A PyrarsTOPz_T_A 21 
ThetenTOPz_X_A PyrcalTOPz_T_A 21 
ThetenTOPz_X_A PyrislTOPz_T_A 21 
ThetenTOPz_X_A TheneuTOPz_T_A 21 
TheterTOPz_T_B AcicapTOPz_M_B 20 
TheterTOPz_T_B AciferTOPa_M_B 20 
TheterTOPz_T_B AmicolTOPz_M_B 20 
TheterTOPz_T_B AnathmTOPz_X_B 20 
TheterTOPz_T_B AquaeoTOPz_T_B 20 
TheterTOPz_T_B BacantTOPa_M_B 16 
TheterTOPz_T_B BaccerTOPa_M_B 16 
TheterTOPz_T_B BacfraTOPa_M_B 20 
TheterTOPz_T_B BacsubTOPb_M_B 16 
TheterTOPz_T_B BarbacTOPz_M_B 20 
TheterTOPz_T_B BruaboTOPz_M_B 20 
TheterTOPz_T_B CalsacTOPz_T_B 21 
TheterTOPz_T_B CamjejTOPz_M_B 20 
TheterTOPz_T_B CammedTOPz_T_B 20 
TheterTOPz_T_B ChlaurTOPz_T_B 20 
TheterTOPz_T_B ChllimTOPz_M_B 20 
TheterTOPz_T_B ChlpneTOPz_X_B 20 
TheterTOPz_T_B ChrvioTOPz_M_B 20 
TheterTOPz_T_B CloperTOPb_M_B 16 
TheterTOPz_T_B ClotheTOPz_T_B 16 
TheterTOPz_T_B CoxburTOPz_M_B 20 
TheterTOPz_T_B DehlykTOPz_M_B 20 
TheterTOPz_T_B Dehsp.TOPz_M_B 20 
TheterTOPz_T_B DenaceTOPz_M_B 20 
TheterTOPz_T_B DesindTOPz_X_B 21 
TheterTOPz_T_B DesvulTOPz_M_B 20 
TheterTOPz_T_B DicnodTOPz_M_B 20 
TheterTOPz_T_B DictheTOPz_T_B 20 
TheterTOPz_T_B DyaferTOPb_M_B 20 
TheterTOPz_T_B EluminTOPz_M_B 20 
TheterTOPz_T_B EryrhuTOPz_M_B 20 
TheterTOPz_T_B FratulTOPz_M_B 20 
TheterTOPz_T_B FusnucTOPa_M_B 20 
TheterTOPz_T_B GemaurTOPz_M_B 20 
TheterTOPz_T_B GeosulTOPz_M_B 20 
TheterTOPz_T_B GeotheTOPa_T_B 16 
TheterTOPz_T_B GlovioTOPa_M_B 20 
TheterTOPz_T_B GlovioTOPb_M_B 17 
TheterTOPz_T_B GraforTOPz_M_B 20 
TheterTOPz_T_B HaloreTOPz_T_B 21 
TheterTOPz_T_B HelpylTOPb_M_B 20 
TheterTOPz_T_B HeraurTOPz_M_B 20 
TheterTOPz_T_B LacaciTOPz_M_B 16 
TheterTOPz_T_B LegpneTOPz_M_B 20 
TheterTOPz_T_B LismonTOPb_M_B 16 
TheterTOPz_T_B MagmagTOPz_M_B 20 
TheterTOPz_T_B Magsp.TOPb_X_B 20 
TheterTOPz_T_B MetcapTOPz_T_B 20 
TheterTOPz_T_B Metsp.TOPz_X_B 20 
TheterTOPz_T_B NattheTOPz_T_B 16 
TheterTOPz_T_B NauproTOPz_M_B 20 
TheterTOPz_T_B NeigonTOPz_M_B 20 
TheterTOPz_T_B NeimenTOPz_M_B 20 
TheterTOPz_T_B Nitsp.TOPz_T_B 20 
TheterTOPz_T_B NitwatTOPz_X_B 20 
TheterTOPz_T_B ParberTOPz_M_B 20 
TheterTOPz_T_B PedhepTOPb_M_B 20 
TheterTOPz_T_B PhezucTOPz_M_B 20 
TheterTOPz_T_B PolgilTOPz_X_B 20 
TheterTOPz_T_B PorginTOPa_M_B 20 
TheterTOPz_T_B PsyarcTOPz_P_B 20 
TheterTOPz_T_B RicproTOPz_M_B 20 
TheterTOPz_T_B RicricTOPz_M_B 20 
TheterTOPz_T_B RosdenTOPz_M_B 20 
TheterTOPz_T_B SidlitTOPz_M_B 20 
TheterTOPz_T_B SphtheTOPz_X_B 21 
TheterTOPz_T_B StaaurTOPa_M_B 16 
TheterTOPz_T_B StragaTOPz_M_B 16 
TheterTOPz_T_B StrpneTOPz_M_B 16 
TheterTOPz_T_B StrpyoTOPz_M_B 16 
TheterTOPz_T_B StrtheTOPz_M_B 16 
TheterTOPz_T_B SymtheTOPa_T_B 16 
TheterTOPz_T_B ThemarTOPz_T_B 20 
TheterTOPz_T_B TherosTOPz_T_B 21 
TheterTOPz_T_B Thesp.TOPz_X_B 20 
TheterTOPz_T_B ThetenTOPz_T_B 16 
ThethmRGz_T_B AcamarTOPa_M_B 20 
ThethmRGz_T_B AcibooRGz_T_A 21 
ThethmRGz_T_B AcihosRGa_X_A 21 
ThethmRGz_T_B AcihosRGb_X_A 21 
ThethmRGz_T_B AcisacRGz_T_A 21 
ThethmRGz_T_B AerperRGa_T_A 21 
ThethmRGz_T_B AerperRGb_T_A 21 
ThethmRGz_T_B AquaeoRGa_T_B 21 
ThethmRGz_T_B AquaeoRGb_T_B 21 
ThethmRGz_T_B ArcfulRGz_T_A 21 
ThethmRGz_T_B ArcproRGz_T_A 21 
ThethmRGz_T_B ArcvenRGz_T_A 21 
ThethmRGz_T_B CalmaqRGz_T_A 21 
ThethmRGz_T_B CalsacRGz_T_B 21 
ThethmRGz_T_B CammedRGz_T_B 21 
ThethmRGz_T_B Cyasp.TOPb_M_B 21 
ThethmRGz_T_B DeskamRGa_T_A 21 
ThethmRGz_T_B DeskamRGb_T_A 21 
ThethmRGz_T_B DesmucRGa_T_A 21 
ThethmRGz_T_B DesmucRGb_T_A 21 
ThethmRGz_T_B DictheRGz_T_B 21 
ThethmRGz_T_B FerplaRGz_M_A 21 
ThethmRGz_T_B HelpylTOPa_M_B 21 
ThethmRGz_T_B HypbutRGa_T_A 21 
ThethmRGz_T_B HypbutRGb_T_A 21 
ThethmRGz_T_B IgnaggRGa_T_A 21 
ThethmRGz_T_B IgnaggRGb_T_A 21 
ThethmRGz_T_B IgnhosRGa_T_A 21 
ThethmRGz_T_B IgnhosRGb_T_A 21 
ThethmRGz_T_B MetcupRGa_X_A 21 
ThethmRGz_T_B MetcupRGb_X_A 21 
ThethmRGz_T_B MetfeiRGz_T_A 21 
ThethmRGz_T_B MetsedRGa_T_A 21 
ThethmRGz_T_B MetsedRGb_T_A 21 
ThethmRGz_T_B MycpneTOPz_M_B 17 
ThethmRGz_T_B NauproRGz_M_B 21 
ThethmRGz_T_B NeqRGz_T_A_NN 21 
ThethmRGz_T_B Nitsp.RGz_T_B 21 
ThethmRGz_T_B Nossp.TOPb_M_B 20 
ThethmRGz_T_B PsefluTOPb_M_B 16 
ThethmRGz_T_B PyrfumRGa_T_A 21 
ThethmRGz_T_B PyrfumRGb_T_A 21 
ThethmRGz_T_B StahelRGa_T_A 21 
ThethmRGz_T_B StahelRGb_T_A 21 
ThethmRGz_T_B StamarRGa_T_A 21 
ThethmRGz_T_B StamarRGb_T_A 21 
ThethmRGz_T_B SulaciRGa_T_A 21 
ThethmRGz_T_B SulaciRGb_T_A 21 
ThethmRGz_T_B SulislRGa_T_A 21 
ThethmRGz_T_B SulislRGb_T_A 21 
ThethmRGz_T_B SulsolRGa_T_A 21 
ThethmRGz_T_B SulsolRGb_T_A 21 
ThethmRGz_T_B SultokRGa_T_A 21 
ThethmRGz_T_B SultokRGb_T_A 21 
ThethmRGz_T_B TheaggRGa_T_A 21 
ThethmRGz_T_B TheaggRGb_T_A 21 
ThethmRGz_T_B ThemarRGz_T_B 21 
ThethmRGz_T_B ThepenRGz_T_A 21 
ThethmRGz_T_B Thesp.RGz_X_B 21 
ThethmRGz_T_B ThetenRGz_T_B 21 
ThethmTOPz_T_B AcicapTOPz_M_B 21 
ThethmTOPz_T_B AciferTOPa_M_B 20 
ThethmTOPz_T_B AmicolTOPz_M_B 21 
ThethmTOPz_T_B AnathmTOPz_X_B 20 
ThethmTOPz_T_B AquaeoTOPz_T_B 21 
ThethmTOPz_T_B BacfraTOPa_M_B 21 
ThethmTOPz_T_B BarbacTOPz_M_B 20 
ThethmTOPz_T_B BaucicTOPz_X_B 16 
ThethmTOPz_T_B BruaboTOPz_M_B 20 
ThethmTOPz_T_B CalsacTOPz_T_B 20 
ThethmTOPz_T_B CamjejTOPz_M_B 21 
ThethmTOPz_T_B CammedTOPz_T_B 21 
ThethmTOPz_T_B ChlaurTOPz_T_B 20 
ThethmTOPz_T_B ChllimTOPz_M_B 21 
ThethmTOPz_T_B ChlpneTOPz_X_B 21 
ThethmTOPz_T_B ChrvioTOPz_M_B 20 
ThethmTOPz_T_B CoxburTOPz_M_B 20 
ThethmTOPz_T_B DehlykTOPz_M_B 20 
ThethmTOPz_T_B Dehsp.TOPz_M_B 20 
ThethmTOPz_T_B DenaceTOPz_M_B 21 
ThethmTOPz_T_B DesindTOPz_X_B 20 
ThethmTOPz_T_B DesvulTOPz_M_B 21 
ThethmTOPz_T_B DicnodTOPz_M_B 20 
ThethmTOPz_T_B DictheTOPz_T_B 20 
ThethmTOPz_T_B DyaferTOPb_M_B 21 
ThethmTOPz_T_B EluminTOPz_M_B 21 
ThethmTOPz_T_B EryrhuTOPz_M_B 21 
ThethmTOPz_T_B FratulTOPz_M_B 20 
ThethmTOPz_T_B FusnucTOPa_M_B 21 
ThethmTOPz_T_B GemaurTOPz_M_B 21 
ThethmTOPz_T_B GeosulTOPz_M_B 20 
ThethmTOPz_T_B GlovioTOPa_M_B 21 
ThethmTOPz_T_B GlovioTOPb_M_B 18 
ThethmTOPz_T_B GraforTOPz_M_B 21 
ThethmTOPz_T_B HaloreTOPz_T_B 20 
ThethmTOPz_T_B HelpylTOPb_M_B 21 
ThethmTOPz_T_B HeraurTOPz_M_B 20 
ThethmTOPz_T_B LegpneTOPz_M_B 20 
ThethmTOPz_T_B LepborTOPz_M_B 16 
ThethmTOPz_T_B MagmagTOPz_M_B 20 
ThethmTOPz_T_B Magsp.TOPb_X_B 20 
ThethmTOPz_T_B MetcapTOPz_T_B 20 
ThethmTOPz_T_B Metsp.TOPz_X_B 20 
ThethmTOPz_T_B NauproTOPz_M_B 21 
ThethmTOPz_T_B NeigonTOPz_M_B 20 
ThethmTOPz_T_B NeimenTOPz_M_B 20 
ThethmTOPz_T_B Nitsp.TOPz_T_B 21 
ThethmTOPz_T_B NitwatTOPz_X_B 20 
ThethmTOPz_T_B ParberTOPz_M_B 20 
ThethmTOPz_T_B PedhepTOPb_M_B 21 
ThethmTOPz_T_B PhezucTOPz_M_B 20 
ThethmTOPz_T_B PolgilTOPz_X_B 20 
ThethmTOPz_T_B PorginTOPa_M_B 21 
ThethmTOPz_T_B PsyarcTOPz_P_B 21 
ThethmTOPz_T_B RicproTOPz_M_B 20 
ThethmTOPz_T_B RicricTOPz_M_B 20 
ThethmTOPz_T_B RosdenTOPz_M_B 20 
ThethmTOPz_T_B SidlitTOPz_M_B 20 
ThethmTOPz_T_B SphtheTOPz_X_B 20 
ThethmTOPz_T_B ThemarTOPz_T_B 21 
ThethmTOPz_T_B TherosTOPz_T_B 20 
